日付,種別,個別ID,名前,原因
2018-05-24 01:16:39,装備アイテム,55849,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-24 01:16:39,装備アイテム,55850,15.2cm単装砲,艦娘の解体(装備解体)
2018-05-24 01:16:39,艦娘,33576,龍田 (Lv:1),艦娘の解体(装備解体)
2018-05-24 01:16:39,装備アイテム,55847,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 01:16:39,艦娘,33575,叢雲 (Lv:1),艦娘の解体(装備解体)
2018-05-24 01:17:27,艦娘,33568,叢雲 (Lv:1),艦娘の解体(装備解体)
2018-05-24 01:17:27,艦娘,33564,磯波 (Lv:1),艦娘の解体(装備解体)
2018-05-24 01:17:27,艦娘,33562,綾波 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33605,高雄 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55897,15.5cm三連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55898,零式水上偵察機,艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33604,霧島 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55894,九九式艦爆,艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55895,12cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55896,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33603,長良 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55892,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55893,61cm四連装魚雷,艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33602,霧島 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55889,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55890,15.2cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55891,7.7mm機銃,艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33601,神通 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55888,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33600,神通 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55887,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33599,初雪 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55886,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33598,神通 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55885,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33597,神通 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55884,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:06,艦娘,33596,龍驤 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55882,九六式艦戦,艦娘の解体(装備解体)
2018-05-24 02:43:06,装備アイテム,55883,九七式艦攻,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33595,羽黒 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55881,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33594,千歳 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55879,12.7cm連装高角砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55880,零式水上偵察機,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33593,霧島 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55876,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55877,15.2cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55878,7.7mm機銃,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33592,羽黒 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55875,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33591,長良 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55873,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55874,61cm四連装魚雷,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33590,時雨 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55872,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33589,龍驤 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55870,九六式艦戦,艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55871,九七式艦攻,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33588,高雄 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55868,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55869,零式水上偵察機,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33587,摩耶 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55867,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,艦娘,33586,涼風 (Lv:1),艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55865,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 02:43:31,装備アイテム,55866,61cm四連装魚雷,艦娘の解体(装備解体)
2018-05-24 16:10:03,艦娘,33615,伊58 (Lv:1),近代化改修
2018-05-24 16:10:03,艦娘,33621,熊野 (Lv:1),近代化改修
2018-05-24 16:10:03,装備アイテム,55923,20.3cm連装砲,近代化改修
2018-05-24 16:10:03,装備アイテム,55924,零式水上偵察機,近代化改修
2018-05-24 16:10:14,艦娘,33614,衣笠 (Lv:1),近代化改修
2018-05-24 16:10:14,装備アイテム,55914,20.3cm連装砲,近代化改修
2018-05-24 16:10:14,装備アイテム,55915,7.7mm機銃,近代化改修
2018-05-24 16:10:14,艦娘,33608,衣笠 (Lv:1),近代化改修
2018-05-24 16:10:14,装備アイテム,55901,20.3cm連装砲,近代化改修
2018-05-24 16:10:14,装備アイテム,55902,7.7mm機銃,近代化改修
2018-05-24 16:10:55,艦娘,33620,鳥海 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55922,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 16:10:55,艦娘,33619,加古 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55921,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 16:10:55,艦娘,33618,初霜 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55920,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 16:10:55,艦娘,33617,弥生 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55919,12cm単装砲,艦娘の解体(装備解体)
2018-05-24 16:10:55,艦娘,33616,比叡 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55916,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55917,15.2cm単装砲,艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55918,7.7mm機銃,艦娘の解体(装備解体)
2018-05-24 16:10:55,艦娘,33613,陽炎 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55912,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55913,61cm四連装魚雷,艦娘の解体(装備解体)
2018-05-24 16:10:55,艦娘,33611,初雪 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55908,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 16:10:55,艦娘,33609,天龍 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55903,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 16:10:55,装備アイテム,55904,7.7mm機銃,艦娘の解体(装備解体)
2018-05-24 16:11:04,艦娘,33607,五十鈴 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:11:04,装備アイテム,55900,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 16:11:04,艦娘,33606,名取 (Lv:1),艦娘の解体(装備解体)
2018-05-24 16:11:04,装備アイテム,55899,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 16:11:04,艦娘,33574,睦月 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33636,榛名 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55950,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55951,15.2cm単装砲,艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55952,7.7mm機銃,艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33635,祥鳳 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55948,九九式艦爆,艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55949,九七式艦攻,艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33634,妙高 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55946,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55947,零式水上偵察機,艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33633,隼鷹 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55943,九六式艦戦,艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55944,九九式艦爆,艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55945,九七式艦攻,艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33632,利根 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55941,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55942,零式水上偵察機,艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33631,木曾 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55940,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33629,雷 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55936,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33630,隼鷹 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55937,九六式艦戦,艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55938,九九式艦爆,艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55939,九七式艦攻,艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33628,伊58 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,艦娘,33627,摩耶 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:03,装備アイテム,55935,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 19:07:17,艦娘,33626,龍驤 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:17,装備アイテム,55933,九六式艦戦,艦娘の解体(装備解体)
2018-05-24 19:07:17,装備アイテム,55934,九七式艦攻,艦娘の解体(装備解体)
2018-05-24 19:07:17,艦娘,33625,日向 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:17,装備アイテム,55930,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-24 19:07:17,装備アイテム,55931,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 19:07:17,装備アイテム,55932,零式水上偵察機,艦娘の解体(装備解体)
2018-05-24 19:07:17,艦娘,33623,衣笠 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:17,装備アイテム,55926,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 19:07:17,装備アイテム,55927,7.7mm機銃,艦娘の解体(装備解体)
2018-05-24 19:07:17,艦娘,33622,那智 (Lv:1),艦娘の解体(装備解体)
2018-05-24 19:07:17,装備アイテム,55925,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 19:07:17,艦娘,33570,春雨 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33650,千代田 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55975,12.7cm連装高角砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55976,零式水上偵察機,艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33649,足柄 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55974,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33648,龍驤 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55972,九六式艦戦,艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55973,九七式艦攻,艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33647,那智 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55971,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33646,那珂 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55970,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33645,島風 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55968,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55969,61cm四連装魚雷,艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33644,龍田 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55966,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55967,7.7mm機銃,艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33643,敷波 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55965,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33642,羽黒 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55964,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,艦娘,33641,日向 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55961,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55962,14cm単装砲,艦娘の解体(装備解体)
2018-05-24 21:49:23,装備アイテム,55963,零式水上偵察機,艦娘の解体(装備解体)
2018-05-24 21:50:04,艦娘,33640,敷波 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:50:04,装備アイテム,55960,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:50:04,艦娘,33639,朝潮 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:50:04,装備アイテム,55958,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:50:04,装備アイテム,55959,61cm四連装魚雷,艦娘の解体(装備解体)
2018-05-24 21:50:04,艦娘,33638,金剛 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:50:04,装備アイテム,55955,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:50:04,装備アイテム,55956,15.2cm単装砲,艦娘の解体(装備解体)
2018-05-24 21:50:04,装備アイテム,55957,7.7mm機銃,艦娘の解体(装備解体)
2018-05-24 21:50:04,艦娘,33637,愛宕 (Lv:1),艦娘の解体(装備解体)
2018-05-24 21:50:04,装備アイテム,55953,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-24 21:50:04,装備アイテム,55954,零式水上偵察機,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33665,伊勢 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55999,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,56000,14cm単装砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,56001,零式水上偵察機,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33664,千代田 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55997,12.7cm連装高角砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55998,零式水上偵察機,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33663,龍田 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55995,14cm単装砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55996,7.7mm機銃,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33662,千歳 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55993,12.7cm連装高角砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55994,零式水上偵察機,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33661,日向 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55990,35.6cm連装砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55991,14cm単装砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55992,零式水上偵察機,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33660,弥生 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55989,12cm単装砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33659,神通 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55988,14cm単装砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33658,足柄 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55987,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33657,祥鳳 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55985,九九式艦爆,艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55986,九七式艦攻,艦娘の解体(装備解体)
2018-05-25 02:36:37,艦娘,33656,敷波 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:37,装備アイテム,55984,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-25 02:36:49,艦娘,33655,祥鳳 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:49,装備アイテム,55982,九九式艦爆,艦娘の解体(装備解体)
2018-05-25 02:36:49,装備アイテム,55983,九七式艦攻,艦娘の解体(装備解体)
2018-05-25 02:36:49,艦娘,33654,大潮 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:49,装備アイテム,55981,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-25 02:36:49,艦娘,33653,黒潮 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:49,装備アイテム,55980,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-25 02:36:49,艦娘,33651,那智 (Lv:1),艦娘の解体(装備解体)
2018-05-25 02:36:49,装備アイテム,55977,20.3cm連装砲,艦娘の解体(装備解体)
2018-05-25 03:01:16,装備アイテム,55844,12cm単装砲,装備の廃棄
2018-05-25 03:01:16,装備アイテム,55827,12.7cm連装砲,装備の廃棄
2018-05-25 03:01:16,装備アイテム,55839,12.7cm連装砲,装備の廃棄
2018-05-25 03:01:16,装備アイテム,55838,12.7cm連装砲,装備の廃棄
2018-05-25 03:01:48,艦娘,33669,綾波 (Lv:1),艦娘の解体(装備解体)
2018-05-25 03:01:48,装備アイテム,56007,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-25 03:01:48,装備アイテム,56008,61cm三連装魚雷,艦娘の解体(装備解体)
2018-05-25 03:01:48,艦娘,33668,子日 (Lv:1),艦娘の解体(装備解体)
2018-05-25 03:01:48,装備アイテム,56006,12.7cm連装砲,艦娘の解体(装備解体)
2018-05-25 03:02:14,装備アイテム,55863,7.7mm機銃,装備の廃棄
2018-05-25 03:02:14,装備アイテム,55851,7.7mm機銃,装備の廃棄
2018-05-25 03:02:14,装備アイテム,55848,7.7mm機銃,装備の廃棄
